seed,strategy,algo,learning_hits,learning_obs,deployment_hits,deployment_obs
887,prob,glm,18,468,10,172
887,prob-sq,glm,23,468,12,167
887,active,glm,19,468,18,171
887,active-interquartile,glm,17,468,10,173
887,active-semigreedy,glm,16,468,9,174
887,active-greedy,glm,26,468,15,164
887,active-prob,glm,22,468,16,168
887,random,tree,24,468,0,166
887,greedy,tree,14,468,4,176
887,prob,tree,22,468,6,168
887,prob-sq,tree,25,468,9,165
887,active,tree,10,468,0,180
887,active-interquartile,tree,19,468,3,171
887,active-semigreedy,tree,22,468,7,168
887,active-greedy,tree,11,468,1,179
887,active-prob,tree,16,468,4,174
888,random,glm,21,468,29,169
888,greedy,glm,64,468,10,126
888,prob,glm,36,468,25,154
888,prob-sq,glm,34,468,22,156
888,active,glm,41,468,24,149
888,active-interquartile,glm,31,468,28,159
888,active-semigreedy,glm,17,468,31,173
888,active-greedy,glm,58,416,12,132
888,active-prob,glm,24,468,28,166
888,random,tree,15,468,0,175
888,greedy,tree,24,468,7,166
888,prob,tree,39,468,14,151
888,prob-sq,tree,45,468,11,145
888,active,tree,24,468,20,166
888,active-interquartile,tree,21,468,0,169
888,active-semigreedy,tree,20,468,4,170
888,active-greedy,tree,17,456,6,173
888,active-prob,tree,33,468,15,157
889,random,glm,15,468,44,175
889,greedy,glm,78,468,5,112
889,prob,glm,32,468,36,158
889,prob-sq,glm,44,468,35,146
889,active,glm,33,468,32,157
889,active-interquartile,glm,26,468,34,164
889,active-semigreedy,glm,16,468,49,174
889,active-greedy,glm,77,399,3,113
889,active-prob,glm,29,468,31,161
889,random,tree,17,468,46,173
889,greedy,tree,31,468,0,159
889,prob,tree,48,468,32,142
889,prob-sq,tree,60,468,19,130
889,active,tree,13,468,0,177
889,active-interquartile,tree,35,468,15,155
889,active-semigreedy,tree,22,468,22,168
889,active-greedy,tree,35,400,23,155
889,active-prob,tree,27,468,0,163
890,random,glm,18,468,26,172
890,greedy,glm,64,468,8,126
890,prob,glm,20,468,30,170
890,prob-sq,glm,31,468,27,159
890,active,glm,24,468,27,166
890,active-interquartile,glm,23,468,29,167
890,active-semigreedy,glm,21,468,25,169
890,active-greedy,glm,61,458,7,129
890,active-prob,glm,17,468,27,173
890,random,tree,20,468,0,170
890,greedy,tree,29,468,0,161
890,prob,tree,43,468,16,147
890,prob-sq,tree,45,468,10,145
890,active,tree,20,468,29,170
890,active-interquartile,tree,20,468,0,170
890,active-semigreedy,tree,19,468,0,171
890,active-greedy,tree,28,452,3,162
890,active-prob,tree,39,468,25,151
891,random,glm,19,468,19,171
891,greedy,glm,46,468,9,144
891,prob,glm,19,468,21,171
891,prob-sq,glm,23,468,19,167
891,active,glm,24,468,24,166
891,active-interquartile,glm,23,468,21,167
891,active-semigreedy,glm,20,468,19,170
891,active-greedy,glm,48,468,10,142
891,active-prob,glm,30,468,21,160
891,random,tree,19,468,0,171
891,greedy,tree,10,468,4,180
891,prob,tree,28,468,2,162
891,prob-sq,tree,23,468,11,167
891,active,tree,11,468,2,179
891,active-interquartile,tree,16,468,6,174
891,active-semigreedy,tree,15,468,6,175
891,active-greedy,tree,10,468,6,180
891,active-prob,tree,19,468,14,171
892,random,glm,21,468,17,169
892,greedy,glm,37,468,9,153
892,prob,glm,15,468,10,175
892,prob-sq,glm,26,468,14,164
892,active,glm,18,468,18,172
892,active-interquartile,glm,18,468,13,172
892,active-semigreedy,glm,16,468,18,174
892,active-greedy,glm,33,468,10,157
892,active-prob,glm,17,468,13,173
892,random,tree,16,468,0,174
892,greedy,tree,12,468,0,178
892,prob,tree,18,468,5,172
892,prob-sq,tree,17,468,0,173
892,active,tree,11,468,0,179
892,active-interquartile,tree,23,468,0,167
892,active-semigreedy,tree,20,468,2,170
892,active-greedy,tree,10,468,0,180
892,active-prob,tree,17,468,6,173
893,random,glm,14,468,1,176
893,greedy,glm,24,468,4,166
893,prob,glm,21,468,3,169
893,prob-sq,glm,17,468,3,173
893,active,glm,19,468,2,171
893,active-interquartile,glm,17,468,1,173
893,active-semigreedy,glm,21,468,3,169
893,active-greedy,glm,22,468,1,168
893,active-prob,glm,16,468,3,174
893,random,tree,24,468,3,166
893,greedy,tree,10,468,1,180
893,prob,tree,17,468,5,173
893,prob-sq,tree,25,468,4,165
893,active,tree,11,468,0,179
893,active-interquartile,tree,19,468,0,171
893,active-semigreedy,tree,21,468,0,169
893,active-greedy,tree,10,468,0,180
893,active-prob,tree,23,468,7,167
894,random,glm,19,468,27,171
894,greedy,glm,59,468,5,131
894,prob,glm,22,468,27,168
894,prob-sq,glm,39,468,23,151
894,active,glm,24,468,28,166
894,active-interquartile,glm,22,468,29,168
894,active-semigreedy,glm,19,468,30,171
894,active-greedy,glm,52,440,13,138
894,active-prob,glm,19,468,29,171
894,random,tree,13,468,0,177
894,greedy,tree,14,468,10,176
894,prob,tree,30,468,3,160
894,prob-sq,tree,34,468,10,156
894,active,tree,26,468,7,164
894,active-interquartile,tree,16,468,0,174
894,active-semigreedy,tree,15,468,15,175
894,active-greedy,tree,13,463,8,177
894,active-prob,tree,24,468,10,166
895,random,glm,15,468,30,175
895,greedy,glm,76,468,13,114
895,prob,glm,31,468,26,159
895,prob-sq,glm,46,468,21,144
895,active,glm,21,468,28,169
895,active-interquartile,glm,22,468,28,168
895,active-semigreedy,glm,16,468,33,174
895,active-greedy,glm,69,436,15,121
895,active-prob,glm,19,468,32,171
895,random,tree,21,468,0,169
895,greedy,tree,33,468,18,157
895,prob,tree,52,468,10,138
895,prob-sq,tree,49,468,18,141
895,active,tree,13,468,0,177
895,active-interquartile,tree,19,468,5,171
895,active-semigreedy,tree,19,468,7,171
895,active-greedy,tree,26,440,6,164
895,active-prob,tree,35,468,32,155
896,random,glm,21,468,31,169
896,greedy,glm,61,468,1,129
896,prob,glm,30,468,32,160
896,prob-sq,glm,30,468,30,160
896,active,glm,20,468,31,170
896,active-interquartile,glm,21,468,31,169
896,active-semigreedy,glm,17,468,29,173
896,active-greedy,glm,57,415,7,133
896,active-prob,glm,16,468,33,174
896,random,tree,21,468,0,169
896,greedy,tree,24,468,3,166
896,prob,tree,33,468,0,157
896,prob-sq,tree,29,468,12,161
896,active,tree,15,468,23,175
896,active-interquartile,tree,24,468,5,166
896,active-semigreedy,tree,20,468,18,170
896,active-greedy,tree,22,440,0,168
896,active-prob,tree,24,468,18,166
897,random,glm,18,468,10,172
897,greedy,glm,54,468,8,136
897,prob,glm,18,468,21,172
897,prob-sq,glm,16,468,19,174
897,active,glm,19,468,15,171
897,active-interquartile,glm,19,468,28,171
897,active-semigreedy,glm,13,468,24,177
897,active-greedy,glm,48,468,9,142
897,active-prob,glm,21,468,15,169
897,random,tree,26,468,16,164
897,greedy,tree,10,468,9,180
897,prob,tree,24,468,13,166
897,prob-sq,tree,19,468,7,171
897,active,tree,10,468,0,180
897,active-interquartile,tree,18,468,0,172
897,active-semigreedy,tree,19,468,6,171
897,active-greedy,tree,10,468,2,180
897,active-prob,tree,16,468,12,174
898,random,glm,17,468,17,173
898,greedy,glm,47,468,7,143
898,prob,glm,29,468,14,161
898,prob-sq,glm,28,468,14,162
898,active,glm,18,468,18,172
898,active-interquartile,glm,19,468,18,171
898,active-semigreedy,glm,18,468,16,172
898,active-greedy,glm,45,466,9,145
898,active-prob,glm,23,468,16,167
898,random,tree,20,468,0,170
898,greedy,tree,13,468,2,177
898,prob,tree,28,468,4,162
898,prob-sq,tree,28,468,1,162
898,active,tree,10,468,0,180
898,active-interquartile,tree,23,468,2,167
898,active-semigreedy,tree,21,468,0,169
898,active-greedy,tree,10,452,9,180
898,active-prob,tree,20,468,9,170
899,random,glm,16,468,65,174
899,greedy,glm,107,468,8,83
899,prob,glm,35,468,57,155
899,prob-sq,glm,44,468,47,146
899,active,glm,16,468,65,174
899,active-interquartile,glm,17,468,64,173
899,active-semigreedy,glm,19,468,65,171
899,active-greedy,glm,100,400,7,90
899,active-prob,glm,19,468,65,171
899,random,tree,18,468,6,172
899,greedy,tree,27,468,1,163
899,prob,tree,42,468,44,148
899,prob-sq,tree,47,468,21,143
899,active,tree,16,468,9,174
899,active-interquartile,tree,18,468,1,172
899,active-semigreedy,tree,17,468,0,173
899,active-greedy,tree,19,456,1,171
899,active-prob,tree,31,468,31,159
900,random,glm,14,468,20,176
900,greedy,glm,49,468,9,141
900,prob,glm,23,468,24,167
900,prob-sq,glm,27,468,21,163
900,active,glm,18,468,21,172
900,active-interquartile,glm,19,468,22,171
900,active-semigreedy,glm,17,468,27,173
900,active-greedy,glm,50,468,7,140
900,active-prob,glm,18,468,20,172
900,random,tree,17,468,0,173
900,greedy,tree,12,468,2,178
900,prob,tree,28,468,1,162
900,prob-sq,tree,27,468,10,163
900,active,tree,10,468,0,180
900,active-interquartile,tree,15,468,0,175
900,active-semigreedy,tree,18,468,0,172
900,active-greedy,tree,11,464,0,179
900,active-prob,tree,25,468,2,165
901,random,glm,17,468,26,173
901,greedy,glm,56,468,15,134
901,prob,glm,27,468,24,163
901,prob-sq,glm,25,468,26,165
901,active,glm,17,468,20,173
901,active-interquartile,glm,22,468,18,168
901,active-semigreedy,glm,16,468,24,174
901,active-greedy,glm,52,468,15,138
901,active-prob,glm,19,468,29,171
901,random,tree,18,468,0,172
901,greedy,tree,16,468,4,174
901,prob,tree,29,468,9,161
901,prob-sq,tree,38,468,20,152
901,active,tree,16,468,17,174
901,active-interquartile,tree,18,468,0,172
901,active-semigreedy,tree,15,468,14,175
901,active-greedy,tree,13,454,3,177
901,active-prob,tree,23,468,19,167
902,random,glm,24,468,12,166
902,greedy,glm,49,468,4,141
902,prob,glm,23,468,21,167
902,prob-sq,glm,22,468,19,168
902,active,glm,22,468,14,168
902,active-interquartile,glm,24,468,17,166
902,active-semigreedy,glm,18,468,21,172
902,active-greedy,glm,36,468,15,154
902,active-prob,glm,18,468,17,172
902,random,tree,19,468,0,171
902,greedy,tree,12,468,6,178
902,prob,tree,23,468,11,167
902,prob-sq,tree,27,468,8,163
902,active,tree,10,468,0,180
902,active-interquartile,tree,21,468,8,169
902,active-semigreedy,tree,25,468,0,165
902,active-greedy,tree,10,468,0,180
902,active-prob,tree,24,468,0,166
903,random,glm,22,468,32,168
903,greedy,glm,74,468,7,116
903,prob,glm,13,468,22,177
903,prob-sq,glm,27,468,31,163
903,active,glm,15,468,35,175
903,active-interquartile,glm,15,468,33,175
903,active-semigreedy,glm,18,468,24,172
903,active-greedy,glm,70,457,11,120
903,active-prob,glm,21,468,32,169
903,random,tree,16,468,0,174
903,greedy,tree,23,468,9,167
903,prob,tree,30,468,20,160
903,prob-sq,tree,32,468,12,158
903,active,tree,13,468,0,177
903,active-interquartile,tree,18,468,0,172
903,active-semigreedy,tree,13,468,26,177
903,active-greedy,tree,20,468,9,170
903,active-prob,tree,22,468,5,168
904,random,glm,19,468,18,171
904,greedy,glm,42,468,10,148
904,prob,glm,25,468,17,165
904,prob-sq,glm,22,468,14,168
904,active,glm,19,468,22,171
904,active-interquartile,glm,22,468,16,168
904,active-semigreedy,glm,20,468,17,170
904,active-greedy,glm,42,468,8,148
904,active-prob,glm,19,468,19,171
904,random,tree,16,468,0,174
904,greedy,tree,11,468,15,179
904,prob,tree,24,468,9,166
904,prob-sq,tree,23,468,6,167
904,active,tree,12,468,7,178
904,active-interquartile,tree,23,468,0,167
904,active-semigreedy,tree,20,468,4,170
904,active-greedy,tree,10,468,5,180
904,active-prob,tree,29,468,7,161
905,random,glm,20,468,8,170
905,greedy,glm,40,468,10,150
905,prob,glm,23,468,8,167
905,prob-sq,glm,16,468,10,174
905,active,glm,19,468,16,171
905,active-interquartile,glm,16,468,7,174
905,active-semigreedy,glm,16,468,6,174
905,active-greedy,glm,36,468,6,154
905,active-prob,glm,16,468,4,174
905,random,tree,19,468,0,171
905,greedy,tree,14,468,8,176
905,prob,tree,23,468,10,167
905,prob-sq,tree,27,468,4,163
905,active,tree,11,468,2,179
905,active-interquartile,tree,16,468,0,174
905,active-semigreedy,tree,20,468,0,170
905,active-greedy,tree,11,468,10,179
905,active-prob,tree,23,468,13,167
906,random,glm,19,468,13,171
906,greedy,glm,48,468,11,142
906,prob,glm,29,468,13,161
906,prob-sq,glm,17,468,17,173
906,active,glm,20,468,17,170
906,active-interquartile,glm,22,468,17,168
906,active-semigreedy,glm,15,468,17,175
906,active-greedy,glm,48,468,12,142
906,active-prob,glm,18,468,17,172
906,random,tree,17,468,11,173
906,greedy,tree,11,468,6,179
906,prob,tree,32,468,14,158
906,prob-sq,tree,19,468,7,171
906,active,tree,10,468,0,180
906,active-interquartile,tree,19,468,0,171
906,active-semigreedy,tree,22,468,0,168
906,active-greedy,tree,10,464,0,180
906,active-prob,tree,25,468,1,165
907,random,glm,20,468,12,170
907,greedy,glm,35,468,6,155
907,prob,glm,28,468,5,162
907,prob-sq,glm,25,468,14,165
907,active,glm,25,468,8,165
907,active-interquartile,glm,25,468,7,165
907,active-semigreedy,glm,23,468,11,167
907,active-greedy,glm,35,468,7,155
907,active-prob,glm,21,468,13,169
907,random,tree,21,468,4,169
907,greedy,tree,15,468,6,175
907,prob,tree,27,468,4,163
907,prob-sq,tree,29,468,5,161
907,active,tree,16,468,1,174
907,active-interquartile,tree,16,468,0,174
907,active-semigreedy,tree,16,468,3,174
907,active-greedy,tree,13,444,7,177
907,active-prob,tree,25,468,4,165
908,random,glm,22,468,1,168
908,greedy,glm,19,468,3,171
908,prob,glm,15,468,2,175
908,prob-sq,glm,30,468,2,160
908,active,glm,16,468,3,174
908,active-interquartile,glm,18,468,2,172
908,active-semigreedy,glm,22,468,2,168
908,active-greedy,glm,12,468,6,178
908,active-prob,glm,16,468,3,174
908,random,tree,12,468,30,178
908,greedy,tree,18,468,4,172
908,prob,tree,27,468,15,163
908,prob-sq,tree,30,468,6,160
908,active,tree,11,468,0,179
908,active-interquartile,tree,20,468,28,170
908,active-semigreedy,tree,14,468,0,176
908,active-greedy,tree,23,460,0,167
908,active-prob,tree,22,468,27,168
909,random,glm,21,468,53,169
909,greedy,glm,95,468,9,95
909,prob,glm,32,468,57,158
909,prob-sq,glm,56,468,37,134
909,active,glm,24,468,61,166
909,active-interquartile,glm,25,468,41,165
909,active-semigreedy,glm,18,468,52,172
909,active-greedy,glm,90,397,7,100
909,active-prob,glm,20,468,53,170
909,random,tree,21,468,26,169
909,greedy,tree,63,468,0,127
909,prob,tree,44,468,2,146
909,prob-sq,tree,51,468,16,139
909,active,tree,24,468,31,166
909,active-interquartile,tree,23,468,0,167
909,active-semigreedy,tree,14,468,0,176
909,active-greedy,tree,42,445,17,148
909,active-prob,tree,29,468,41,161
910,random,glm,20,468,29,170
910,greedy,glm,47,468,4,143
910,prob,glm,20,468,24,170
910,prob-sq,glm,22,468,25,168
910,active,glm,16,468,27,174
910,active-interquartile,glm,21,468,27,169
910,active-semigreedy,glm,19,468,27,171
910,active-greedy,glm,45,468,5,145
910,active-prob,glm,20,468,26,170
910,random,tree,22,468,10,168
910,greedy,tree,16,468,0,174
910,prob,tree,29,468,10,161
910,prob-sq,tree,29,468,13,161
910,active,tree,10,468,0,180
910,active-interquartile,tree,20,468,0,170
910,active-semigreedy,tree,17,468,15,173
910,active-greedy,tree,10,468,10,180
910,active-prob,tree,30,468,18,160
911,random,glm,15,468,20,175
911,greedy,glm,46,468,6,144
911,prob,glm,26,468,18,164
911,prob-sq,glm,29,468,17,161
911,active,glm,20,468,19,170
911,active-interquartile,glm,21,468,24,169
911,active-semigreedy,glm,20,468,15,170
911,active-greedy,glm,45,468,5,145
911,active-prob,glm,18,468,16,172
911,random,tree,21,468,0,169
911,greedy,tree,15,468,4,175
911,prob,tree,35,468,2,155
911,prob-sq,tree,33,468,14,157
911,active,tree,22,468,0,168
911,active-interquartile,tree,20,468,24,170
911,active-semigreedy,tree,15,468,0,175
911,active-greedy,tree,10,468,12,180
911,active-prob,tree,24,468,22,166
912,random,glm,17,468,30,173
912,greedy,glm,61,468,5,129
912,prob,glm,24,468,29,166
912,prob-sq,glm,27,468,18,163
912,active,glm,24,468,19,166
912,active-interquartile,glm,21,468,22,169
912,active-semigreedy,glm,18,468,16,172
912,active-greedy,glm,57,423,7,133
912,active-prob,glm,17,468,32,173
912,random,tree,21,468,11,169
912,greedy,tree,12,468,8,178
912,prob,tree,29,468,23,161
912,prob-sq,tree,34,468,27,156
912,active,tree,11,468,0,179
912,active-interquartile,tree,22,468,0,168
912,active-semigreedy,tree,17,468,0,173
912,active-greedy,tree,10,460,4,180
912,active-prob,tree,26,468,6,164
913,random,glm,21,468,11,169
913,greedy,glm,31,468,10,159
913,prob,glm,20,468,9,170
913,prob-sq,glm,22,468,8,168
913,active,glm,22,468,12,168
913,active-interquartile,glm,22,468,12,168
913,active-semigreedy,glm,19,468,10,171
913,active-greedy,glm,34,468,10,156
913,active-prob,glm,22,468,10,168
913,random,tree,17,468,0,173
913,greedy,tree,12,468,10,178
913,prob,tree,25,468,7,165
913,prob-sq,tree,31,468,6,159
913,active,tree,12,468,0,178
913,active-interquartile,tree,16,468,0,174
913,active-semigreedy,tree,15,468,5,175
913,active-greedy,tree,10,464,2,180
913,active-prob,tree,30,468,3,160
914,random,glm,22,468,5,168
914,greedy,glm,21,468,1,169
914,prob,glm,19,468,7,171
914,prob-sq,glm,19,468,8,171
914,active,glm,18,468,8,172
914,active-interquartile,glm,17,468,9,173
914,active-semigreedy,glm,19,468,7,171
914,active-greedy,glm,27,468,5,163
914,active-prob,glm,27,468,8,163
914,random,tree,16,468,4,174
914,greedy,tree,10,468,6,180
914,prob,tree,13,468,2,177
914,prob-sq,tree,17,468,1,173
914,active,tree,10,468,6,180
914,active-interquartile,tree,20,468,3,170
914,active-semigreedy,tree,19,468,0,171
914,active-greedy,tree,10,468,0,180
914,active-prob,tree,16,468,4,174
915,random,glm,13,468,51,177
915,greedy,glm,84,468,6,106
915,prob,glm,22,468,44,168
915,prob-sq,glm,28,468,45,162
915,active,glm,13,468,53,177
915,active-interquartile,glm,13,468,47,177
915,active-semigreedy,glm,15,468,43,175
915,active-greedy,glm,80,397,6,110
915,active-prob,glm,25,468,41,165
915,random,tree,18,468,35,172
915,greedy,tree,40,468,0,150
915,prob,tree,29,468,29,161
915,prob-sq,tree,35,468,23,155
915,active,tree,12,468,0,178
915,active-interquartile,tree,17,468,0,173
915,active-semigreedy,tree,17,468,0,173
915,active-greedy,tree,29,437,0,161
915,active-prob,tree,18,468,21,172
916,random,glm,15,468,32,175
916,greedy,glm,74,468,6,116
916,prob,glm,31,468,27,159
916,prob-sq,glm,27,468,30,163
916,active,glm,14,468,31,176
916,active-interquartile,glm,20,468,25,170
916,active-semigreedy,glm,20,468,28,170
916,active-greedy,glm,67,457,11,123
916,active-prob,glm,20,468,30,170
916,random,tree,23,468,2,167
916,greedy,tree,12,468,3,178
916,prob,tree,43,468,5,147
916,prob-sq,tree,39,468,16,151
916,active,tree,16,468,17,174
916,active-interquartile,tree,25,468,0,165
916,active-semigreedy,tree,23,468,0,167
916,active-greedy,tree,14,448,2,176
916,active-prob,tree,32,468,0,158
917,random,glm,21,468,36,169
917,greedy,glm,77,468,6,113
917,prob,glm,20,468,40,170
917,prob-sq,glm,37,468,33,153
917,active,glm,25,468,41,165
917,active-interquartile,glm,19,468,36,171
917,active-semigreedy,glm,21,468,34,169
917,active-greedy,glm,74,413,8,116
917,active-prob,glm,20,468,38,170
917,random,tree,19,468,0,171
917,greedy,tree,23,468,0,167
917,prob,tree,36,468,35,154
917,prob-sq,tree,29,468,8,161
917,active,tree,11,468,22,179
917,active-interquartile,tree,21,468,0,169
917,active-semigreedy,tree,20,468,0,170
917,active-greedy,tree,19,468,8,171
917,active-prob,tree,34,468,21,156
918,random,glm,21,468,8,169
918,greedy,glm,57,468,7,133
918,prob,glm,19,468,20,171
918,prob-sq,glm,20,468,24,170
918,active,glm,18,468,27,172
918,active-interquartile,glm,17,468,7,173
918,active-semigreedy,glm,23,468,8,167
918,active-greedy,glm,50,468,14,140
918,active-prob,glm,22,468,11,168
918,random,tree,19,468,10,171
918,greedy,tree,14,468,12,176
918,prob,tree,32,468,8,158
918,prob-sq,tree,44,468,19,146
918,active,tree,19,468,3,171
918,active-interquartile,tree,24,468,0,166
918,active-semigreedy,tree,18,468,0,172
918,active-greedy,tree,12,462,8,178
918,active-prob,tree,29,468,16,161
919,random,glm,18,468,8,172
919,greedy,glm,30,468,7,160
919,prob,glm,20,468,9,170
919,prob-sq,glm,20,468,6,170
919,active,glm,21,468,9,169
